,text,favorite_count,retweet_count,created_at
65,"rt @tut_ml: step-by-step roadmap to learn data science from scratch for free- 

#datascientist #programming #coding…",0,250,2022-12-30 03:46:13+00:00
66,"rt @tut_ml: step-by-step roadmap to learn data science from scratch for free- 

#datascientist #programming #coding…",0,250,2022-12-30 03:44:03+00:00
67,rt @digitalhealthxx: data science from scratch! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #pytorch #python #rstats #…,0,9,2022-12-30 00:02:46+00:00
68,rt @digitalhealthxx: data science from scratch! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #pytorch #python #rstats #…,0,9,2022-12-30 00:00:11+00:00
69,rt @digitalhealthxx: data science from scratch! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #pytorch #python #rstats #…,0,9,2022-12-30 00:00:04+00:00
70,"rt @tut_ml: step-by-step roadmap to learn data science from scratch for free- 

#datascientist #programming #coding…",0,250,2022-12-29 23:49:12+00:00
71,"data science from scratch: the #1 data science guide for everything a data scientist needs to know: python, linear algebra, s e4p0tmv

 ",0,0,2022-12-29 22:50:37+00:00
72,"data science from scratch: first principles with python kmxp3cv

 ",0,0,2022-12-29 22:12:14+00:00
73,"rt @tut_ml: step-by-step roadmap to learn data science from scratch for free- 

#datascientist #programming #coding…",0,250,2022-12-29 17:10:37+00:00
74,"data science from scratch: the #1 data science guide for everything a data scientist needs to know: python, linear algebra, s kghwdrc

 ",0,0,2022-12-29 14:22:30+00:00
75,rt @digitalhealthxx: data science from scratch! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #pytorch #python #rstats #…,0,9,2022-12-29 12:30:21+00:00
76,"rt @tut_ml: step-by-step roadmap to learn data science from scratch for free- 

#datascientist #programming #coding…",0,250,2022-12-28 20:45:25+00:00
77,rt @digitalhealthxx: data science from scratch! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #pytorch #python #rstats #…,0,9,2022-12-28 15:19:34+00:00
78,rt @digitalhealthxx: data science from scratch! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #pytorch #python #rstats #…,0,9,2022-12-28 14:39:30+00:00
79,"data science from scratch! #bigdata #analytics #datascience #ai #machinelearning #iot #iiot #pytorch #python #rstats #tensorflow #java #javascript #reactjs #cloudcomputing #serverless #datascientist #linux #books #programming #coding #100daysofcode  
 ",13,9,2022-12-28 14:34:19+00:00
80,"rt @kirkdborne: learn #datascience from scratch [using this curriculum with 20 free online courses]
—————
#bigdata #datascientists #analyti…",0,6,2022-12-28 12:58:24+00:00
81,"rt @tut_ml: step-by-step roadmap to learn data science from scratch for free- 

#datascientist #programming #coding…",0,250,2022-12-28 06:44:57+00:00
