,text,favorite_count,retweet_count,created_at
484,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:56:05+00:00
485,rt @stratcomcentre: how does russia lie in your country? check out russian propaganda messages in europe: ,0,151,2023-01-07 09:55:58+00:00
486,# customs data suggest demand from beijing and new delhi is largely offsetting loss of sales to europe 🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐russia resumes partial gas flows to europe through nord stream 1,0,0,2023-01-07 09:55:47+00:00
487,"putin avoids russia blame game -- for now -- after ukraine attack

",0,0,2023-01-07 09:55:35+00:00
488,# any fund manager not assessing a companys esg credentials is flying blind 🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍criticism follows news of edf plant’s closure and risk of russia halting gas shipments to europe,0,0,2023-01-07 09:55:03+00:00
489,"@bunty30301504 @hungarybased it sounds like there's problem with russia though, at least to everyone who has learned some history of europe.",0,0,2023-01-07 09:54:53+00:00
490,# defensive move to win back young customers despite default risks and increasing regulation 🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕europe can help ukraine by ending russia’s energy stranglehold,0,0,2023-01-07 09:54:33+00:00
491,“the international community must realize that russia has not been a peace-maker but has prolonged the conflict in south caucasus and is not a reliable actor anymore.” ,0,0,2023-01-07 09:54:28+00:00
492,andrei martyanov on how long it will take europe to recover? how russia ...  via @youtube,0,0,2023-01-07 09:54:25+00:00
493,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:53:54+00:00
494,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:53:28+00:00
495,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:53:03+00:00
496,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 09:52:56+00:00
497,"while russia is using social media ""to create diversion in europe"", facebook is routinely banning and blocking those advocating for ukraine, writes robert van voren, professor at vytautas magnus university (vdu) in kaunas
",2,2,2023-01-07 09:52:40+00:00
498,"#russia #putin war aims unchanged but lacks manpower, morale #pentagon ",0,0,2023-01-07 09:52:11+00:00
499,"rt @timand2037: after 8 years of this in donbass, #russia intervened. valentina popova lost a leg and arm to shelling. “we used to dance, s…",0,85,2023-01-07 09:51:59+00:00
500,"rt @andriypzag: whoever tells us to “trade territories for peace” should not only remember that appeasing never helps, but also that their…",0,34,2023-01-07 09:51:56+00:00
501,"@rt_com's account has been withheld in belgium, austria, bulgaria, sweden, croatia, spain, slovenia, cyprus, slovakia, czech republic, romania, portugal, poland, denmark, netherlands, estonia, malta, luxembourg, finland, france, lithuania, germany, greece, latvia, hungary, italy, ireland, united kingdom in response to a legal demand. learn more.",0,17,2023-01-07 09:50:07+00:00
502,rt @andersonafdmdep: 🇬🇧|#germany supplies #ukraine with #marder #tanks and thus finally becomes a war party. it's apparently not enough yet…,0,76,2023-01-07 09:49:58+00:00
503,"rt @uawarinfo: 
💥the armed forces of ukraine will start mastering the patriot system already this month, - the penta…",0,3,2023-01-07 09:49:54+00:00
504,rt @leonidragozin: a cautiously upbeat look at ukraine’s economy prospects this year after a 30% gdp fall in 2022. the para about “hundreds…,0,1,2023-01-07 09:49:51+00:00
505,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:49:26+00:00
506,rt @nytimesworld: there was no truce in bakhmut on friday. russian artillery shells kept streaking overhead and thudding into ukrainian-hel…,0,8,2023-01-07 09:49:04+00:00
507,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:48:30+00:00
508,rt @regimechangeinc: @noclador scholz: “we don’t want to provoke russia!” provoke them into what?! starting the biggest war in europe since…,0,19,2023-01-07 09:48:26+00:00
509,a cautiously upbeat look at ukraine’s economy prospects this year after a 30% gdp fall in 2022. the para about “hundreds” of plants evacuated from the russian-occupied zone “in the summer” looks weird. ,4,1,2023-01-07 09:48:15+00:00
510,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 09:47:53+00:00
511,rt @drradchenko: another article on atrocious crimes in ukraine under russian occupation: ,0,12,2023-01-07 09:47:30+00:00
512,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:47:10+00:00
513,"rt @ajenglish: ""one should also consider the newly acquired clout eastern europeans have within the eu and nato. for many years, poland and…",0,34,2023-01-07 09:46:50+00:00
514,"rt @ilvestoomas: grim reading. 

the threat from russia to europe will not end with the end of its war against ukraine. 

not the way the c…",0,61,2023-01-07 09:46:48+00:00
515,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 09:46:47+00:00
516,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:46:37+00:00
517,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:46:33+00:00
518,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 09:46:10+00:00
519,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:45:54+00:00
520,@hungarybased yes and every civilised nation should get a lot more involved. hungary is now paying highest prices in europe for gas. how does it feel to be a satellite state of russia again?,0,0,2023-01-07 09:45:53+00:00
521,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 09:45:35+00:00
522,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:44:58+00:00
523,"@bundeskanzler @zelenskyyua let's get the leopards in the road to ukraine 🇺🇦 
europe needs peace and the only way is to get russia behind borders.",1,0,2023-01-07 09:44:50+00:00
524,"rt @timand2037: after 8 years of this in donbass, #russia intervened. valentina popova lost a leg and arm to shelling. “we used to dance, s…",0,85,2023-01-07 09:44:27+00:00
525,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:44:12+00:00
526,"so russia is looking to eradicate nazism from the least anti-semitic country in eastern europe.
sounds about right ",2,0,2023-01-07 09:44:04+00:00
527,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:43:57+00:00
528,"rt @uawarinfo: 
💥the armed forces of ukraine will start mastering the patriot system already this month, - the penta…",0,3,2023-01-07 09:43:37+00:00
529,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:43:31+00:00
530,"@freespeechatlas @zelenskyyua @gopleader then don't whine when you/yours have to fight russia. u shld be glad ukraine's army is dying for you, too. your money? cheaper/better to give them open door to all europe? then us?that make u happy?",1,0,2023-01-07 09:43:25+00:00
531,"
💥the armed forces of ukraine will start mastering the patriot system already this month, - the pentagon.

training of the ukrainian military will begin at the end of january and will last for several months.",3,3,2023-01-07 09:43:20+00:00
532,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:43:14+00:00
533,"@republic relation ripped means russia ukrain syria europe world war 3 trump to usa  he insulted black race 
 14 state muslims stone pelted  army recruit 14 state revolted iran girl insulted  mob at rescue 
to prevent further . eu and putin disagree on energy 
when both agrees",0,0,2023-01-07 09:42:45+00:00
534,@abelscott11 i never said i support russia 😂😂. i clearly said it's europe's problem and deal with it,0,0,2023-01-07 09:42:39+00:00
535,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:42:32+00:00
536,"rt @angel44441722: world hates china

except africa, middle east, russia, south america, south pacific, eastern europe and of course china…",0,5,2023-01-07 09:42:05+00:00
537,"rt @jmglachant: 260gw wind to come in north sea?

by @theeconomist

1.
would help europe meet ambitious climate goals &amp; rebalance energy so…",0,4,2023-01-07 09:41:26+00:00
538,rt @stratcomcentre: how does russia lie in your country? check out russian propaganda messages in europe: ,0,151,2023-01-07 09:41:09+00:00
539,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:41:01+00:00
540,"rt @ilvestoomas: grim reading. 

the threat from russia to europe will not end with the end of its war against ukraine. 

not the way the c…",0,61,2023-01-07 09:40:51+00:00
541,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:40:07+00:00
542,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:39:44+00:00
543,deeply sad for their soldiers families but he is a monster  ,0,0,2023-01-07 09:39:34+00:00
544,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:39:09+00:00
545,"rt @reallorispencer: insane in the ukraine: 

#ukraine must seize europe’s biggest nuclear power plant back from #russia by force as effort…",0,7,2023-01-07 09:39:04+00:00
546,"quoting ukrainian ultra-nationalist and the #nazi stepan bandera, the #ukrainian #parliament on monday declared that “the complete and supremo victory of ukrainian #nationalism will be when the #russian empire ceases to exist.” ",0,1,2023-01-07 09:38:57+00:00
547,rt @stratcomcentre: how does russia lie in your country? check out russian propaganda messages in europe: ,0,151,2023-01-07 09:38:51+00:00
548,new armored vehicles will help ukraine take the fight to russia ,0,0,2023-01-07 09:38:50+00:00
549,"rt @reallorispencer: insane in the ukraine: 

#ukraine must seize europe’s biggest nuclear power plant back from #russia by force as effort…",0,7,2023-01-07 09:38:45+00:00
550,"#russia’s size, power, and geographic proximity to the baltic and nordic states mean that it can never be dismissed as a dominant, and potentially aggressive, actor in the region. ",0,0,2023-01-07 09:38:22+00:00
551,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:38:07+00:00
552,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:38:02+00:00
553,"@euromaidanpress i hate to think so but, despite all the rhetoric about western unity with ukraine, i fear the nato aim is to continue the war until both russia and ukraine are near economic death, rather than enabling ukraine to defeat putin and establish a strong position in eastern europe.",0,0,2023-01-07 09:37:58+00:00
554,"rt @iikkakorhonen: sanctions are working. @mylovanov
1) in preventing russia’s further aggression.
2) in denyining russia resources in cont…",0,6,2023-01-07 09:37:40+00:00
555,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:37:32+00:00
556,"rt @shehabbawazeer2: clashes between cartels and the military continue.

 a group of drug traffickers broke into one of the local hospitals…",0,2,2023-01-07 09:37:26+00:00
557,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:37:12+00:00
558,"@christogrozev interesting flag choice, considering how russia likes to manufacture immigrant crises in europe.",1,0,2023-01-07 09:36:37+00:00
559,"rt @anonorg2: putin avoids russia blame game – for now – 💥after💥ukraine attack
",0,1,2023-01-07 09:36:33+00:00
560,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:36:24+00:00
561,rt @jonlemire: “we are finding this problem of sexual violence in every place that russia occupied” ,0,101,2023-01-07 09:36:18+00:00
562,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:36:08+00:00
563,"rt @sstapczynski: data that won’t make putin happy 🇷🇺 👀 

🇩🇪 germany, europe’s largest economy, has actually been able to (briefly) increas…",0,32,2023-01-07 09:35:51+00:00
564,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:35:32+00:00
565,"@freedomoj3 @maxseddon just another putin lie and pr stunt.

russia continued artillery  bombardment.

",0,0,2023-01-07 09:35:25+00:00
566,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:35:18+00:00
567,"ukraine says fighting continued friday, despite russian ceasefire ",0,0,2023-01-07 09:35:10+00:00
568,"rt @sstapczynski: data that won’t make putin happy 🇷🇺 👀 

🇩🇪 germany, europe’s largest economy, has actually been able to (briefly) increas…",0,32,2023-01-07 09:35:10+00:00
569,rt @suckercarlson: wagner group leader: “you have now earned your pardon through much pillage. now go forth into the motherland as free men…,0,4,2023-01-07 09:34:33+00:00
570,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:34:26+00:00
571,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:34:24+00:00
572,"@loveukraine77 @opium_smoker @newvoiceukraine yes, but that’s geopolitics. as the us tells to the uk and europe what to do, putin does the same with ukraine. it’s not fair but it works like this in international affairs.. remember also that was the west that prevented russia to join the eu and nato..not viceversa",1,0,2023-01-07 09:34:10+00:00
573,"rt @timand2037: after 8 years of this in donbass, #russia intervened. valentina popova lost a leg and arm to shelling. “we used to dance, s…",0,85,2023-01-07 09:34:08+00:00
574,rt @macro_advisory: the caspian is quickly becoming a major transport hub for cargoes between china and europe and between india and iran t…,0,3,2023-01-07 09:34:03+00:00
575,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:33:56+00:00
576,"rt @javierespinosa2: paintbrush in hand, a russian muralist wages his own war. an 84-year-old artist, defying moscow’s crackdown on dissent…",0,2,2023-01-07 09:33:41+00:00
577,rt @kanthan2030: asia replaces europe as russia’s main customer. what’s the point of all this drama other than to reshuffle the sellers and…,0,23,2023-01-07 09:33:30+00:00
578,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:33:23+00:00
579,putin avoids russia blame game -- for now -- after ukraine attack ,0,0,2023-01-07 09:33:06+00:00
580,"of course they do. #russiaisaterroriststate

attacks continue in ukraine despite russia’s supposed cease-fire ",0,0,2023-01-07 09:32:56+00:00
581,"just a thought. the last war in europe was within the old yugoslavia, now it’s ukraine/russia. during the war in yugoslavia we had reporters everywhere so we could watch/see what what truly happening, even the un were there. why don’t we see anything like this from ukraine?? 🧐🤥",7,3,2023-01-07 09:32:42+00:00
582,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:32:28+00:00
583,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:32:22+00:00
584,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:31:57+00:00
585,"rt @pierrecrom: #kherson this morning, artillery fights resumed as residents attend the orthodox christmas mass in the basement of a cathed…",0,3,2023-01-07 09:31:55+00:00
586,"rt @gwnott: ‘ukraine will need at least $1.79 billion to restore its telecommunications sector to pre-war levels, a @un agency said in a re…",0,1,2023-01-07 09:31:55+00:00
587,"rt @reallorispencer: insane in the ukraine: 

#ukraine must seize europe’s biggest nuclear power plant back from #russia by force as effort…",0,7,2023-01-07 09:31:52+00:00
588,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:31:45+00:00
589,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 09:31:44+00:00
590,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 09:31:42+00:00
591,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:31:30+00:00
592,"rt @javierespinosa2: paintbrush in hand, a russian muralist wages his own war. an 84-year-old artist, defying moscow’s crackdown on dissent…",0,2,2023-01-07 09:31:24+00:00
593,"the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outside of the eu. the eu is not 'europe' and nor will it ever be.",167,40,2023-01-07 09:30:30+00:00
594,rt @venik44: russia's postal service delivers humanitarian aid from russian civilian volunteer organizations to the residents of energodar…,0,4,2023-01-07 09:30:16+00:00
595,"rt @macro_advisory: bri trains from #china via #uzbekistan arrive in turkmenbashi, as will the new spur line planned from instc connecting…",0,2,2023-01-07 09:30:01+00:00
596,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:29:59+00:00
597,"putin avoids russia blame game – for now – 💥after💥ukraine attack
",1,1,2023-01-07 09:29:58+00:00
598,@coulljordan @mkaic_ @johnhawkinsrwn @zelenskyyua @gopleader it is the guarantor of ukraines borders via various treaties. it is also in us interests for a stable europe without a malevolent and aggressive russia causing war and destruction.,0,0,2023-01-07 09:29:48+00:00
599,rt @macro_advisory: the caspian is quickly becoming a major transport hub for cargoes between china and europe and between india and iran t…,0,3,2023-01-07 09:29:40+00:00
600,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:29:37+00:00
601,"rt @ingrahamangle: ukraine’s economy is shrinking—lost 30 percent of its value. 

battered and strained by war, ukraine’s economy adapts to…",0,37,2023-01-07 09:29:12+00:00
602,"rt @ukraine_map: @okosisi_na_omor what does that have to do with homelessness?

by helping ukraine, us stopped a larger war from happening…",0,7,2023-01-07 09:29:04+00:00
603,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:28:57+00:00
604,"rt @pierrecrom: #kherson this morning, artillery fights resumed as residents attend the orthodox christmas mass in the basement of a cathed…",0,3,2023-01-07 09:28:56+00:00
605,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:28:55+00:00
606,"rt @timand2037: after 8 years of this in donbass, #russia intervened. valentina popova lost a leg and arm to shelling. “we used to dance, s…",0,85,2023-01-07 09:28:51+00:00
607,rt @stratcomcentre: how does russia lie in your country? check out russian propaganda messages in europe: ,0,151,2023-01-07 09:28:40+00:00
608,rt @cnn: natural gas prices in europe and the united states have tumbled to levels last seen before russia sparked a global energy crisis b…,0,53,2023-01-07 09:28:14+00:00
609,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 09:28:12+00:00
610,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:27:56+00:00
611,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:27:56+00:00
612,"‘ukraine will need at least $1.79 billion to restore its telecommunications sector to pre-war levels, a @un agency said in a report published on friday [06/01/2023] alleging russia had ""destroyed completely or seized"" networks in parts of the country.’
",1,1,2023-01-07 09:27:40+00:00
613,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:27:39+00:00
614,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:27:23+00:00
615,"rt @imperat33567190: @macaesbruno racism in russia is a problem. one of the most xenophobic, homophobic and overall conservative and bigote…",0,2,2023-01-07 09:26:54+00:00
616,"🚨 europe turns to lng instead of russia gas: what is it, how it impacts the climate ",0,0,2023-01-07 09:26:38+00:00
617,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 09:26:38+00:00
618,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:26:29+00:00
619,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:26:18+00:00
620,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:26:16+00:00
621,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 09:25:36+00:00
622,"since #russia’s invasion of #ukraine, competition for #lng has become intense, with #europe needing vast amounts to help replace russian pipeline gas that used to make up almost 40% of the continent’s imports. read more on #energynewsmonitor ",0,0,2023-01-07 09:25:00+00:00
623,"#anonymous claims serbia is 'putin's puppet,' russia looks to expand war in europe and 'distract the west'  #foxnews",0,0,2023-01-07 09:24:57+00:00
624,@rishibagree india purchhase crude from russia cheaply not giving to indian company if that is the case our people would be getting petrol rs.25 cheaper.but government gives russian crude exclusively to ambani refinery ambani export russian crude from ambani refinery to europe for hugeprofit,0,0,2023-01-07 09:24:54+00:00
625,rt @shehabbawazeer2: a new 🇷🇺tethered-type uav has been tested and 50 complexes have been manufactured for trial operation in the smo zone…,0,1,2023-01-07 09:24:20+00:00
626,"rt @olgaivash4enko: “the belarusian border is here,it’s not quiet all the time, there are 150,000 soldiers over there”
russia’s been moving…",0,0,2023-01-07 09:24:17+00:00
627,"a thief in the night (1972)  #apocalypse

a distant thunder (a thief in the night part 2)

#portugal #switzerland #norway #germany #uk #italy #luxembourg #ue #greece #czech #argentina #finland #russia #denmark #poland #europe #bulgaria #slovakia #spain #austria #sweden #france ",0,0,2023-01-07 09:24:00+00:00
628,"#kherson this morning, artillery fights resumed as residents attend the orthodox christmas mass in the basement of a cathedral. police officers control the entrance of churches. #ukraine #europe #russianwarcrimes #russia #war",4,3,2023-01-07 09:23:59+00:00
629,putin avoids russia blame game -- for now -- after ukraine attack ,0,0,2023-01-07 09:23:06+00:00
630,"rt @andriypzag: whoever tells us to “trade territories for peace” should not only remember that appeasing never helps, but also that their…",0,34,2023-01-07 09:22:58+00:00
631,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:22:52+00:00
632,"rt @ukraine_map: @okosisi_na_omor what does that have to do with homelessness?

by helping ukraine, us stopped a larger war from happening…",0,7,2023-01-07 09:22:45+00:00
633,"cnn: putin avoids russia blame game -- for now -- after ukraine attack.

the usa had a bigger humiliation in lebanon when 240 marines were killed in truck bomb attack on their sleeping quarters.
the usa was again assisting the ukrainians.

via @googlenews",0,0,2023-01-07 09:22:23+00:00
634,"rt @jamin2g: unilateral cease-fire is attempt by russia to buy time: eu foreign policy chief. 
 ",0,1,2023-01-07 09:22:23+00:00
635,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:22:15+00:00
636,"rt @tallbarfin: finnish major general pekka toveri:

""i can't understand why the united states and europe put restrictions on the arms aid…",0,2130,2023-01-07 09:21:44+00:00
637,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:21:22+00:00
638,"unilateral cease-fire is attempt by russia to buy time: eu foreign policy chief. 
 ",1,1,2023-01-07 09:21:16+00:00
639,"rt @suzanquitaz: my article on how iran become russia’s top military backer, by supplying it with 10,000s of iranian made suicide drone sha…",0,6,2023-01-07 09:20:49+00:00
640,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:20:45+00:00
641,rt @jonlemire: “we are finding this problem of sexual violence in every place that russia occupied” ,0,101,2023-01-07 09:20:29+00:00
642,"@crypto_dutchie @kyivindependent russia’s economy is already falling. they had little debt and have found opportunities to sell oil and natural gas to companies outside europe, while europe actually kept buying it for most of last year. now europe’s purchases will go down to basically zero while demand in…",0,0,2023-01-07 09:20:16+00:00
643,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:19:24+00:00
644,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:18:55+00:00
645,@blockdog1 @war_mapper lol like the nazis liberated most of europe. russia has been brain washed with propaganda for decades. seems like you've been watching the same propaganda.,0,0,2023-01-07 09:18:11+00:00
646,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:18:07+00:00
647,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:18:02+00:00
648,"rt @shehabbawazeer2: 🇷🇺🇺🇦russian drone destroys a ukrainian recon group near the village of #vodyane

#russia #ukraine️ #russian #russianuk…",0,2,2023-01-07 09:17:56+00:00
649,"a new 🇷🇺tethered-type uav has been tested and 50 complexes have been manufactured for trial operation in the smo zone
#russia #ukraine️ #russian #russianukrainianwar #russians #israel #kherson #donetsk #donbas #europe #odessa #bakhmut #russianukrainianwar #russians #russianarmy ",2,1,2023-01-07 09:17:48+00:00
650,"rt @glasnostgone: president zelensky on putin's proposed jan 6 &amp; 7 ceasefire. ""now they want to use christmas as a cover to at least briefl…",0,170,2023-01-07 09:17:27+00:00
651,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 09:17:19+00:00
652,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:17:18+00:00
653,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 09:17:01+00:00
654,"rt @ukraine_map: @okosisi_na_omor what does that have to do with homelessness?

by helping ukraine, us stopped a larger war from happening…",0,7,2023-01-07 09:16:07+00:00
655,rt @jacklosh: interesting take on russia's tunnel-visioned assault on bakhmut - that prigozhin wants his wagner group to seize nearby salt…,0,24,2023-01-07 09:15:54+00:00
656,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 09:15:54+00:00
657,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 09:15:23+00:00
658,rt @glasnostgone: president biden on putin's supposed ceasefire on jan 6 and 7. “i'm reluctant to respond to anything putin says. i found i…,0,97,2023-01-07 09:15:17+00:00
659,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 09:15:09+00:00
660,rt @duncanabigaba: module i is done. module ii loading. assignments at every turn but worth it. honoured to have been accepted to study ma…,0,62,2023-01-07 09:15:04+00:00
